path,role,observations,limitations,absolute_path,bytes,sha256
Cabeça & Rosto/Rosto Geral/Rosto Geral Masculino.jpeg,Referência geral masculina montada e explodida,"Inspeção direta: 1536 × 1024. Frente, dois perfis laterais e costas da cabeça montada; decomposição e base em três quartos. O nariz, a orelha e a projeção do queixo são legíveis nos perfis. Cabelo castanho curto em mechas pontudas, olhos semicerrados com sobrancelhas grossas, barba e pescoço. A mandíbula é relativamente mais estreita/afunilada do que na prancha Padrao de mudanca de Rosto. A base em três quartos é visualmente compatível com a pequena referência base masculina 1. Permanecem sobrancelhas, boca, barba e pescoço; há bloco nasal e uma saliência lateral achatada.","A numeração e as setas descrevem uma intenção de separação; não demonstram arquivos de malha separados ou compatibilidade dos encaixes. O título 'base sem componentes' é relativo: a legenda explicitamente mantém sobrancelhas, boca e barba, e o desenho ainda contém formas no local do nariz e da orelha. As quatro vistas são da cabeça já montada, não de cada base facial 2–6; não devem ser atribuídas automaticamente a todas as variantes.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Rosto Geral\Rosto Geral Masculino.jpeg,283850,6f4ab9cc7c15fe30d8c3db572920a63e05b3083165ccd7748e23a9260afe6b4e
Cabeça & Rosto/Tipo de Corte de cabelo/Padrao de mudanca de cabelo.jpeg,Regra visual de troca e vistas complementares,"Prancha de troca de cabelo masculina: cabeça montada com Corte2 em frente, perfil direito, costas e perfil esquerdo; Corte1 e Corte2 isolados em vista explodida. Diferencia topete assimétrico1 de franja radial2. Texto mantém olhos/nariz/orelhas/barba na cabeça neste experimento; isso descreve teste de troca, não prova que essas regiões devam ser uma única malha final.",Quatro vistas aplicam-se à cabeça e corte2 ilustrados; não comprovam todas as outras bases ou cortes. Desenho2D não garante equivalência geométrica entre vistas.,C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Padrao de mudanca de cabelo.jpeg,291586,75e29b91a1077b1854539fd8d27c71d5d30e9074ef8465118c6232a94e64aa87
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 1 - Corte 1.jpeg,Referência de módulo de cabelo isolado,"Corte feminino1: cabelo castanho curto, assimétrico, volumoso, franja diagonal longa e grandes mechas pontudas; abertura inferior demonstra peça independente.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 1 - Corte 1.jpeg,19910,0104fb00f9fdc3a31046da588e84d984f881351b148196d0f05338f2ba3b15f0
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 2 - Corte 2.jpeg,Referência de módulo de cabelo isolado,Corte feminino2: longo castanho em camadas com franja frontal densa e pontas alongadas nas laterais; extensão inferior já pede considerar pescoço/ombros futuros.,"Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 2 - Corte 2.jpeg,20589,c26545dfbd048e3c7c02b3d90a94108e389eecc893b2adbe12429f2da41fb548
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 3 - Corte 3.jpeg,Referência de módulo de cabelo isolado,"Corte feminino3: franja e fios compridos na frente, cabelo preso em rabo baixo lateral à direita da imagem; assimetria precisa ser preservada no espaço3D.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 3 - Corte 3.jpeg,20667,d402263fbbc77018905bd0b4ddfa1f42186ddb3e2680ff83bcc57e2a2c800d56
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 4 - Corte 4.jpeg,Referência de módulo de cabelo isolado,"Corte feminino4: chanel curto arredondado, franja reta quase horizontal, pontas das laterais em direção ao queixo.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 4 - Corte 4.jpeg,16236,1f215307d2911eb6bfdbf7372c61dc7ce6b8e1355aa4b06153cd76658bb06173
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 5 - Corte 5.jpeg,Referência de módulo de cabelo isolado,"Corte feminino5: dois rabos laterais presos com elásticos escuros, divisão central e mechas frontais; três conjuntos visuais (calota, rabo esquerdo, direito) podem compor um só módulo.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 5 - Corte 5.jpeg,18349,04a621f320e2b41ba1b5dc28a7d7e128fd1ea53560b492faabf7375595644a95
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 6 - Corte 6.jpeg,Referência de módulo de cabelo isolado,"Corte feminino6: médio, liso com mechas largas, repartido ao centro, testa relativamente aberta; pontas laterais abaixo do queixo.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 6 - Corte 6.jpeg,18181,936184e0d301ab6f93f49f37d396432b75190edf8b4cc61299c66fb7f1c4fe5b
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 7 - Corte 7.jpeg,Referência de módulo de cabelo isolado,"Corte feminino7: crespo curto arredondado em cachos/grumos, pouco alongamento nas laterais; arco frontal amplo.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 7 - Corte 7.jpeg,16601,4e0dccfccd00bf01e906b052b3ee656b7e86d0ea8da3bb4094c68d3103616fa5
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 8 - Corte 8.jpeg,Referência de módulo de cabelo isolado,"Corte feminino8: cachos espirais grandes, repartição central, comprimento médio/longo; o desenho depende das silhuetas dos cachos.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 8 - Corte 8.jpeg,19767,579142e2860d0822951ce5aaaf416680358b7bd3f6b3cb18a56b6870ec1f665f
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 9 - Corte 9.jpeg,Referência de módulo de cabelo isolado,"Corte feminino9: afro/cachos densos e volumosos, grande largura e laterais mais longas que7; conferir colisão com cabeça e futuros ombros.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 9 - Corte 9.jpeg,20159,cb0840f49fb43aa033af003473c6081326c9a4f318c7470cbee5b57f319e9cd3
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 10 - Corte 10.jpeg,Referência de módulo de cabelo isolado,"Corte feminino10: muito assimétrico, mechas longas onduladas de um lado e lateral raspada do outro; região raspada expõe sensibilidade à forma do crânio.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 10 - Corte 10.jpeg,17428,15819efb4f2c4eb7babc3a6408255b4a48c9e0ec04b293bb0b1c8507b43773d9
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 11 - Corte 11.jpeg,Referência de módulo de cabelo isolado,"Corte feminino11: cabelo curto texturizado com lateral raspada e desenho claro de curvas/cruzes; visualmente aparentado ao masculino10, sem comprovação de malha compartilhada.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 11 - Corte 11.jpeg,15439,04090bc98420c9a3678284995ada70931c60793820addb111ed6d1b753d86514
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Feminino/Corte feminino 12 - Corte 12.jpeg,Referência de módulo de cabelo isolado,"Corte feminino12: cabelo longo ondulado, ondas largas e repartição central; silhueta alongada e larga, com região frontal aberta.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Feminino\Corte feminino 12 - Corte 12.jpeg,18962,1a806f8232010bd64f1b4322db52d15aa8c883127cf826b52db189c49a294695
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 1 - Bagunçado 1.jpeg,Referência de módulo de cabelo isolado,"Corte masculino1: castanho escuro, feixes grandes facetados, topete e franja assimétricos inclinados, volume concentrado no topo; arco inferior aberto visível.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 1 - Bagunçado 1.jpeg,18982,eb3657735e671326d3220912bd3444a77455f583cfde3201e0958e91ffd7f0f1
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 2 - Bagunçado 2.jpeg,Referência de módulo de cabelo isolado,"Corte masculino2: castanho escuro, franja de pontas irregulares voltadas para frente/baixo, distribuição mais radial e arredondada que1; corte curto com massa lateral/posterior.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 2 - Bagunçado 2.jpeg,17574,5bf2f98ce6764447d3f02aa5963ccdc160679a64bbdb0537615d1e3a078e9947
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 3 - Hi Fade.jpeg,Referência de módulo de cabelo isolado,"Corte masculino3: topo curto com pequenos cachos/blocos, laterais em degradê escuro para tom de pele; cabelo bem rente. O degradê exige estudar material e transição com a pele, além de geometria.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 3 - Hi Fade.jpeg,15616,7a378a8ba7eda8be719a108713077d33a68763528cb67cab0207f8e80460c2e2
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 4 - Careca.jpeg,Opção sem módulo de cabelo,Corte masculino4: painel contém apenas 'SEM CABELO / NENHUM MÓDULO'. É uma opção de catálogo sem peça de cabelo; não corresponde a uma24ª malha obrigatória.,Ausência de módulo precisa ser representada pelo aplicativo; não inventar uma malha vazia como condição obrigatória.,C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 4 - Careca.jpeg,16750,8ae337a43a493cc101f8efb933143276ceec5cd79469b91841473b52bf5d6670
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 5 - Moicano.jpeg,Referência de módulo de cabelo isolado,"Corte masculino5: crista central de mechas rígidas triangulares formando moicano, laterais muito curtas/rentes; volume estreito e alto no topo.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 5 - Moicano.jpeg,14982,3800e0576a47db0785b1fb1d20ce68fd29bb59527c819c6fc3243d5e7975a1e2
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 6 - Punk Espetado.jpeg,Referência de módulo de cabelo isolado,"Corte masculino6: muitos espinhos longos, grandes e triangulares irradiando para cima e lados; aumenta significativamente o envelope externo.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 6 - Punk Espetado.jpeg,19210,0c9b084e5d976a9f676a7e4d8f2e784ed0013c6feaaf2dab8e15b26d93a42337
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 7 - Razor Part.jpeg,Referência de módulo de cabelo isolado,"Corte masculino7: topo penteado lateralmente em grandes faixas, lateral curta, linha raspada clara separando regiões (razor part).","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 7 - Razor Part.jpeg,17692,c12df65c6b91a626c1e62459e159b18a4c3452857d56a588c92b748f7a43c112
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 8 - Coque Samurai.jpeg,Referência de módulo de cabelo isolado,"Corte masculino8: cabelo penteado para trás até pequeno coque superior/traseiro, com laterais curtas; necessita definir geometria posterior do coque.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 8 - Coque Samurai.jpeg,17699,a81e4af17d92e14883660acf74d3339dfe883fd82f448163872cb8471e2ecba4
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 9 - Black Power.jpeg,Referência de módulo de cabelo isolado,Corte masculino9: afro arredondado amplo composto de cachos volumosos em grumos facetados; envelope muito maior que cortes rentes.,"Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 9 - Black Power.jpeg,19769,b8242cf5bed107688d968df4988b5b3ef5984edcd359694de67daf02c714e6c6
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 10 - Chavoso.jpeg,Referência de módulo de cabelo isolado,"Corte masculino10: cabelo bem curto texturizado, lateral em degradê e desenhos raspados claros com curvas/cruzes; detalhe de superfície é parte da identidade.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 10 - Chavoso.jpeg,19892,5c144694961be8868de32aea41a41a16240dc4f918164782a545f46afa99335b
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 11 - De Raul.jpeg,Referência de módulo de cabelo isolado,"Corte masculino11: topo penteado para trás em camadas, linha frontal marcada e laterais em degradê; massa compacta.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 11 - De Raul.jpeg,17669,a17f22e18530ac490754312d59d877770ee67be207ab291a02af831bbb140132
Cabeça & Rosto/Tipo de Corte de cabelo/Tipos cortes/Masculino/Corte masculino 12 - Reflexo de Cria.jpeg,Referência de módulo de cabelo isolado,"Corte masculino12: crespo curto com grumos e pontas claras sobre base escura, laterais rentes; forma e distribuição de cores participam da identidade.","Arquivo isolado oferece predominantemente uma vista em três quartos/frontal, sem medidas físicas ou superfície interna definida. Requer cruzamento com montagens e checagem3D; fundo e grade não são textura do modelo.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de Corte de cabelo\Tipos cortes\Masculino\Corte masculino 12 - Reflexo de Cria.jpeg,20000,2fc735f1dcaf71b2d23d7afe08ddf8a35611b8d2610f1fdb07d6d39c417cf5b8
Cabeça & Rosto/Tipo de rosto/base feminina/base 1 feminino.jpeg,Forma facial feminina 1 sem cabelo e olhos,"Inspeção direta: 354 × 190. Vista em três quartos, crânio arredondado, mandíbula suave afunilando até queixo pequeno; pescoço incluído. Órbitas vazias e ausência de cabelo/orelhas visíveis, mas sobrancelhas espessas inclinadas, boca de cantos baixos e pequeno nariz continuam desenhados. Forma visualmente compatível com rosto 1 + cabelo 1 e a base de Rosto Geral Feminino.","É uma das menores referências do grupo; não permite detalhe do nariz, pálpebra, linha de encaixe ou superfície. A base tem expressão própria e nariz remanescente; não equivale a crânio/face neutros sem componentes. Sem frente, perfil ou posterior isolados dessa base.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\base feminina\base 1 feminino.jpeg,13957,79ba35d0bcaee3b81e30dfbab0bc3b1c5bb29b3c2375df37b9a6ee546d81568b
Cabeça & Rosto/Tipo de rosto/base feminina/base 2 feminino.jpeg,"Forma facial feminina 2, variação mais angular na mandíbula","Inspeção direta: 588 × 370. Três quartos; contorno da mandíbula mais reto/angular e queixo relativamente largo quando comparado à família 1/4/5. Crânio arredondado, órbitas vazias, sobrancelhas grossas, nariz pequeno, boca inclinada para baixo e pescoço; sem cabelo nem orelhas evidentes. Rótulo padrão rosto 2 e silhueta correspondem visualmente ao painel inferior de rosto 2 + cabelo 1.","A categorização angular descreve a imagem, não é nome técnico estabelecido pelo catálogo. Uma única vista e imagem um pouco suave/comprimida não definem cotas, profundidade nem recortes de encaixe. Nariz e expressão continuam presentes; não há evidencia visual de separação topológica desses detalhes.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\base feminina\base 2 feminino.jpeg,30012,9f906f4d0b648af80f012d791e49dd895a182878238e2c542881d05b548228e5
Cabeça & Rosto/Tipo de rosto/base feminina/base 3 feminino.jpeg,"Forma facial feminina 3, variação arredondada","Inspeção direta: 577 × 373. Vista em três quartos com bochechas cheias, mandíbula arredondada e queixo curto, criando face mais redonda que 2/4/5. Mantém sobrancelhas, boca, pequeno nariz, órbitas vazias e pescoço; não mostra cabelo ou orelhas externas. A montagem rosto 3 + cabelo 1 também apresenta bochechas cheias e contorno inferior arredondado.","Sem frente/perfil/posterior próprios da base. O volume de bochecha é leitura de contorno e iluminação, sem medida. Nenhuma borda indica onde terminaria uma peça nasal independente; o nariz já se encontra representado na base. Sobrancelhas e boca trazem expressão, o que deve ser considerado separado de uma escolha futura de forma facial.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\base feminina\base 3 feminino.jpeg,29773,775052d68eba4bd835d57ca141c80d75d37cd891a0395e6ed4d3c2153a4b795e
Cabeça & Rosto/Tipo de rosto/base feminina/base 4 feminino.jpeg,"Forma facial feminina 4, variação alongada e afunilada","Inspeção direta: 589 × 369. Três quartos; maçãs do rosto altas visualmente, bochechas estreitas e terço inferior longo convergindo para queixo estreito/pontudo. Preserva órbitas vazias, sobrancelhas, nariz pequeno, boca e pescoço; não mostra orelhas/cabelo. O alongamento e a ponta do queixo também são legíveis na montagem rosto 4 + cabelo 1.",Não há perfil isolado para confirmar projeção anterior do queixo ou comprimento do nariz. A referência não fornece parâmetros que diferenciem numericamente essa forma da 5. A base continua contendo nariz e expressão; o arquivo não demonstra modularidade técnica.,C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\base feminina\base 4 feminino.jpeg,30897,b961fdb9648a31527d3f0730512cc05b9a6f4a70dcef13155c5a3ef441ab4c1e
Cabeça & Rosto/Tipo de rosto/base feminina/base 5 feminino.jpeg,"Forma facial feminina 5, variação de maçãs largas e queixo fino","Inspeção direta: 568 × 375. Três quartos; região superior e maçãs do rosto largas, estreitamento nítido para queixo pequeno, com contorno mais compacto que a forma 4. Crânio sem cabelo e órbitas vazias; sobrancelhas grossas, pequeno nariz, boca de cantos baixos e pescoço permanecem. O painel de montagem rosto 5 + cabelo 1 confirma visualmente a oposição entre largura das maçãs e ponta do queixo.","Rótulo só fornece número; termos como compacto/afunilado são descrições, não categorias oficiais. Sem frente/perfil/posterior isolados, medidas de crânio ou encaixe de pescoço. O nariz integrado visualmente precisa ser reconciliado com a intenção de nariz modular mostrada na prancha geral.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\base feminina\base 5 feminino.jpeg,29013,befc656901d4c186e74d2482d11d2c1a998945d7ab6e571a809f9b3e7fecd2a8
Cabeça & Rosto/Tipo de rosto/bases masculina/base masculina 1.jpeg,Forma facial masculina 1 isolada do cabelo e olhos,"Inspeção direta: 267 × 328, vista única em três quartos. Cabeça alongada moderadamente, maçãs do rosto marcadas e mandíbula que afunila para queixo arredondado/anguloso. Retém sobrancelhas grossas, boca, barba, pescoço, bloco nasal claro e saliência lateral achatada; órbitas vazias e crânio sem cabelo. A composição e a forma correspondem visualmente à base da prancha Rosto Geral Masculino e à metade inferior de base 1 + corte 1.","Resolução muito pequena e apenas três quartos; não define perfil exato, vista posterior ou detalhes de união. Texto afirma olhos/nariz/orelhas/cabelo removidos, porém as saliências lateral e nasal permanecem. Não é uma superfície facial lisa nem sem características. A correspondência é visual; não houve comparação de malhas nem prova de recorte idêntico.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\bases masculina\base masculina 1.jpeg,18886,531bc85599fba40efee0a7ce3b785e62a6e87f6919b3cd5b8ec8500f1864da81
Cabeça & Rosto/Tipo de rosto/bases masculina/base masculina 2.png,"Forma facial masculina 2, variação de mandíbula afunilada","Inspeção direta: 1619 × 971, três quartos. Crânio superior largo, faces laterais marcadas, terço inferior afunilando para queixo relativamente estreito e longo. Crânio sem cabelo e órbitas vazias, mas sobrancelhas, boca, barba, pescoço, placa/bloco nasal e saliência lateral permanecem. A montagem base 2 + corte 1 apresenta o mesmo tema de rosto mais estreito no terço inferior; esta imagem detalha melhor a base.","Uma única perspectiva não demonstra simetria, largura frontal real ou profundidade lateral; não há traseira da base. A diferença para a base 5 é graduada, não uma categoria geométrica nomeada pelo catálogo. A classificação como afunilada é descritiva. Facetas visíveis não provam contagem de polígonos, conectividade ou separação de barba/sobrancelhas.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\bases masculina\base masculina 2.png,1119851,47cbd89924179bd84df2f191b181b44c74e31246e84c95a875e9d93c68abb67e
Cabeça & Rosto/Tipo de rosto/bases masculina/base masculina 3.png,"Forma facial masculina 3, variação de mandíbula larga e mais reta","Inspeção direta: 1628 × 966, três quartos. Terço inferior mais largo e horizontal que na base 2; queixo amplo e contorno mandibular com tendência retangular. Mantém a linguagem comum de crânio arredondado facetado, sobrancelhas grossas, órbitas vazias, bloco nasal, barba, boca de cantos baixos, saliência auricular e pescoço. Corresponde tematicamente ao rosto largo/baixo da montagem base 3 + corte 1.",Sem frente nem perfil isolado dessa base; não é possível extrair cotas ou assegurar o mesmo crânio de outra variante. Barba ocupa o contorno inteiro da mandíbula e oculta a forma exata da pele sob ela. Aparência facetada e sombreamento não indicam a estrutura real de uma malha exportável.,C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Tipo de rosto\bases masculina\base masculina 3.png,1144762,2affe60384f23eb85bfd3614e9b56390dc17e6b77c4ab0a834bad2e2c79ba340
